timestamp,model,seed,horizon,fold,val_rmse,train_time_s,config
2026-04-25T05:16:57,lgb__nl31_lr10_n1500_ss9,42,24,4,19.1153,41.69,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-17 01:00:00"", ""val_peak"": 2738.0}"
2026-04-25T05:17:09,lgbtw__nl63_lr10_n400_vp18,42,24,4,19.2785,19.2,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-17 01:00:00"", ""val_peak"": 2738.0}"
2026-04-25T05:17:28,lgbtw__nl63_lr10_n400_vp18,42,24,5,43.1739,18.89,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-14 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:17:37,lgb__nl31_lr10_n1500_ss9,42,24,5,41.0335,40.02,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-14 01:00:00"", ""val_peak"": 4890.0}"
2026-04-25T05:18:06,lgbtw__nl63_lr10_n400_vp18,42,48,0,84.5506,37.48,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-28 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:18:17,cat__d6_lr03_n800,42,24,1,832.8317,114.77,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-26 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:18:42,lgbtw__nl63_lr10_n400_vp18,42,48,1,717.0291,36.56,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-25 01:00:00"", ""val_peak"": 86313.0}"
2026-04-25T05:19:03,lgb__nl31_lr10_n1500_ss9,42,48,0,79.8066,85.71,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-28 01:00:00"", ""val_peak"": 6688.0}"
2026-04-25T05:19:19,lgbtw__nl63_lr10_n400_vp18,42,48,2,43.2864,36.46,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-22 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:19:53,lgbtw__nl63_lr10_n400_vp18,42,48,3,32.7073,33.94,"{""objective"": ""tweedie"", ""tweedie_variance_power"": 1.8, ""num_leaves"": 63, ""learning_rate"": 0.1, ""n_estimators"": 400, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""log_target"": false, ""tier"": ""grid_lgbtw"", ""val_start"": ""2023-06-19 01:00:00"", ""val_peak"": 3982.0}"
2026-04-25T05:20:06,cat__d6_lr03_n800,42,24,2,44.1065,109.6,"{""depth"": 6, ""learning_rate"": 0.03, ""iterations"": 800, ""l2_leaf_reg"": 3.0, ""subsample"": 0.8, ""tier"": ""grid_cat"", ""val_start"": ""2023-06-23 01:00:00"", ""val_peak"": 6928.0}"
2026-04-25T05:20:23,lgb__nl31_lr10_n1500_ss9,42,48,1,718.4598,80.55,"{""num_leaves"": 31, ""learning_rate"": 0.1, ""n_estimators"": 1500, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""log_target"": true, ""tier"": ""grid_lgb"", ""val_start"": ""2023-06-25 01:00:00"", ""val_peak"": 86313.0}"
